04-21-2025 12:28:57 RAM 3960/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [35%@1113,21%@1113,23%@1113,23%@1190,35%@2201,100%@2201,28%@2201,31%@2201,30%@883,23%@883,28%@883,26%@883] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.562C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.343C tj@51.562C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:29:32 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,6%@729,0%@729,6%@729,6%@729,6%@729,6%@729,18%@729,7%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@45.843C tj@49.906C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 397mW/1709mW VIN_SYS_5V0 4126mW/4360mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/730mW NC 0mW/0mW
04-21-2025 12:29:32 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@45.812C tj@49.656C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1704mW VIN_SYS_5V0 4126mW/4359mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/729mW NC 0mW/0mW
04-21-2025 12:29:32 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,13%@729,7%@729,7%@729,0%@729,0%@729,15%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.343C CV1@-256C GPU@46.062C tj@49.812C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1699mW VIN_SYS_5V0 4126mW/4359mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/728mW NC 0mW/0mW
04-21-2025 12:29:32 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,7%@729,7%@729,21%@729,0%@729,0%@729,7%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.875C tj@49.843C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1694mW VIN_SYS_5V0 4126mW/4358mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/727mW NC 0mW/0mW
04-21-2025 12:29:33 RAM 3928/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,7%@729,7%@729,13%@729,7%@729,0%@729,0%@729,0%@729,7%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.812C tj@49.562C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1689mW VIN_SYS_5V0 4126mW/4357mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/726mW NC 0mW/0mW
04-21-2025 12:29:33 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,13%@729,14%@729,0%@729,0%@729,0%@729,20%@729,0%@729,6%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.687C tj@49.593C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1684mW VIN_SYS_5V0 4126mW/4356mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/726mW NC 0mW/0mW
04-21-2025 12:29:33 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,7%@729,7%@729,0%@729,14%@729,0%@729,0%@729,7%@729,15%@729,7%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@46C tj@49.625C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1679mW VIN_SYS_5V0 4126mW/4355mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/725mW NC 0mW/0mW
04-21-2025 12:29:33 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,8%@729,0%@729,7%@729,0%@729,14%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.093C tj@49.781C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1674mW VIN_SYS_5V0 4126mW/4354mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/724mW NC 0mW/0mW
04-21-2025 12:29:33 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729,20%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.781C tj@49.625C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1669mW VIN_SYS_5V0 4126mW/4353mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/723mW NC 0mW/0mW
04-21-2025 12:29:33 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,7%@729,14%@729,0%@729,0%@729,7%@729,21%@729,7%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@45.687C tj@49.625C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1664mW VIN_SYS_5V0 4126mW/4352mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/722mW NC 0mW/0mW
04-21-2025 12:29:33 RAM 3928/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,0%@729,0%@729,8%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.718C tj@49.625C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1659mW VIN_SYS_5V0 4126mW/4351mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/721mW NC 0mW/0mW
04-21-2025 12:29:34 RAM 3929/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,14%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.125C tj@49.625C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1654mW VIN_SYS_5V0 4126mW/4351mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/720mW NC 0mW/0mW
04-21-2025 12:29:34 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.125C tj@49.562C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1650mW VIN_SYS_5V0 4126mW/4350mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/720mW NC 0mW/0mW
04-21-2025 12:29:34 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,13%@729,13%@729,20%@729,0%@729,6%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.062C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1645mW VIN_SYS_5V0 4126mW/4349mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/719mW NC 0mW/0mW
04-21-2025 12:29:34 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,6%@729,0%@729,13%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.875C tj@49.843C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1640mW VIN_SYS_5V0 4126mW/4348mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/718mW NC 0mW/0mW
04-21-2025 12:29:34 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [11%@1921,5%@729,0%@729,5%@729,11%@729,0%@729,0%@729,0%@729,16%@729,0%@729,5%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.812C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.031C tj@49.656C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1635mW VIN_SYS_5V0 4126mW/4347mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/717mW NC 0mW/0mW
04-21-2025 12:29:34 RAM 3931/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@793,11%@729,0%@729,12%@729,12%@729,6%@729,0%@729,0%@729,0%@729,6%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@47.343C CV1@-256C GPU@46.062C tj@49.781C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1631mW VIN_SYS_5V0 4126mW/4346mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/716mW NC 0mW/0mW
04-21-2025 12:29:34 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@1871,0%@729,7%@729,6%@729,15%@729,7%@729,6%@729,7%@729,26%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.125C tj@49.625C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1626mW VIN_SYS_5V0 4126mW/4346mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/716mW NC 0mW/0mW
04-21-2025 12:29:35 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,7%@729,15%@729,7%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.75C tj@50.156C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1622mW VIN_SYS_5V0 4132mW/4345mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/715mW NC 0mW/0mW
04-21-2025 12:29:35 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,8%@729,0%@729,7%@729,0%@729,14%@729,0%@729,16%@729,7%@729,14%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.75C tj@49.593C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1617mW VIN_SYS_5V0 4126mW/4344mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/714mW NC 0mW/0mW
04-21-2025 12:29:35 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@729,0%@729,7%@729,0%@729,21%@729,7%@729,0%@729,7%@729,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@46.187C tj@49.687C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1613mW VIN_SYS_5V0 4132mW/4343mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/713mW NC 0mW/0mW
04-21-2025 12:29:35 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,7%@729,0%@729,15%@729,0%@729,7%@729,0%@729,20%@729,0%@729,0%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.656C tj@49.625C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1608mW VIN_SYS_5V0 4132mW/4342mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/713mW NC 0mW/0mW
04-21-2025 12:29:35 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@831,6%@875,0%@729,12%@729,7%@729,0%@729,6%@729,0%@729,18%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.687C tj@49.625C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 397mW/1604mW VIN_SYS_5V0 4126mW/4342mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/712mW NC 0mW/0mW
04-21-2025 12:29:35 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@729,0%@729,11%@729,5%@729,11%@729,5%@729,5%@729,0%@729,6%@729,0%@729,5%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.718C tj@50C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1599mW VIN_SYS_5V0 4126mW/4341mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/711mW NC 0mW/0mW
04-21-2025 12:29:35 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@2201,0%@2201,6%@729,0%@729,12%@729,0%@729,0%@729,6%@729,0%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@46.031C tj@49.968C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1595mW VIN_SYS_5V0 4126mW/4340mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/710mW NC 0mW/0mW
04-21-2025 12:29:36 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,6%@729,14%@729,7%@729,0%@729,0%@729,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.125C tj@49.562C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1591mW VIN_SYS_5V0 4126mW/4339mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/709mW NC 0mW/0mW
04-21-2025 12:29:36 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.031C tj@49.625C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1586mW VIN_SYS_5V0 4126mW/4339mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/709mW NC 0mW/0mW
04-21-2025 12:29:36 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@803,0%@729,11%@729,11%@729,11%@729,0%@729,0%@729,6%@729,11%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@47C CV1@-256C GPU@46.187C tj@49.875C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1584mW VIN_SYS_5V0 4126mW/4338mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/708mW NC 0mW/0mW
04-21-2025 12:29:36 RAM 3928/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,7%@729,0%@729,13%@729,0%@729,6%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47.187C CV1@-256C GPU@45.718C tj@49.781C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1581mW VIN_SYS_5V0 4126mW/4337mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/707mW NC 0mW/0mW
04-21-2025 12:29:36 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@1814,0%@2201,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729,20%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.125C tj@49.843C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1577mW VIN_SYS_5V0 4126mW/4336mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/707mW NC 0mW/0mW
04-21-2025 12:29:36 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@832,7%@2201,14%@729,7%@729,14%@729,7%@729,7%@729,7%@729,0%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.062C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1572mW VIN_SYS_5V0 4126mW/4335mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/706mW NC 0mW/0mW
04-21-2025 12:29:36 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@1058,0%@729,6%@729,15%@729,0%@729,0%@729,6%@729,14%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@47.281C CV1@-256C GPU@45.781C tj@49.812C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1568mW VIN_SYS_5V0 4132mW/4335mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/705mW NC 0mW/0mW
04-21-2025 12:29:37 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,14%@729,14%@748,8%@729,0%@729,7%@729,7%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.875C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.75C tj@49.781C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1566mW VIN_SYS_5V0 4132mW/4334mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/704mW NC 0mW/0mW
04-21-2025 12:29:37 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,0%@729,7%@729,7%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47C CV1@-256C GPU@46.187C tj@49.781C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1561mW VIN_SYS_5V0 4126mW/4333mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/704mW NC 0mW/0mW
04-21-2025 12:29:37 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,7%@729,0%@729,15%@729,7%@729,7%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.812C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@45.875C tj@49.75C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1557mW VIN_SYS_5V0 4126mW/4333mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/703mW NC 0mW/0mW
04-21-2025 12:29:37 RAM 3927/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,11%@729,13%@729,6%@729,13%@729,0%@729,6%@729,0%@729,13%@729,12%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@45.875C tj@49.687C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1553mW VIN_SYS_5V0 4126mW/4332mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/702mW NC 0mW/0mW
